BLOCK,TRT,PLOT,PLOTID,TREE_NO,SPECIES,STAT01,STAT02,STAT03,STAT05,STAT12,STAT20,DOWN12,DOWN20,DBH_01,DBH_05,DBH_12,DBH_20,HT01,HT20,CrFBH01,CrFBH20
1,tb,29,4129,20.1,PIPO,0,1,1,1,1,1,0,0,27.178,,,,17.09927945,,,
1,tb,33,4133,1,PIPO,0,0,0,0,2,2,0,1,11.938,14.732,18.034,,5.30351983,,1.402079955,
1,tb,33,4133,1.05,PIPO,,,,0,0,0,0,0,,10.16,12.7,18.542,,8.991599712,,2.133599932
1,tb,33,4133,1.2,PIPO,0,0,0,0,2,2,0,1,10.414,11.938,13.97,,8.321039734,,,
1,tb,33,4133,1.3,PIPO,,,,,,0,0,0,,,,14.732,,10.36319967,,3.200399898
1,tb,33,4133,1.4,PICO,,,,,,0,0,0,,,,15.748,,9.753599688,,3.200399898
1,tb,33,4133,1.5,PICO,,,,,,0,0,0,,,,11.43,,8.839199717,,2.743199912
1,tb,33,4133,2,PSME,0,0,0,0,0,0,0,0,20.828,24.384,28.956,36.83,10.39367967,16.76399946,0.365759988,1.676399946
1,tb,33,4133,2.05,PIPO,,,,0,2,2,0,1,,10.16,12.192,,,,,
1,tb,33,4133,2.2,PIPO,0,0,0,0,2,2,0,1,12.954,14.224,16.51,,9.814559686,,,
1,tb,33,4133,2.3,PIPO,,,,,2,2,0,1,,,11.684,,,,,
1,tb,33,4133,2.4,PIPO,,,,,0,0,0,0,,,11.176,14.732,,8.991599712,,3.962399873
1,tb,33,4133,3,PIPO,0,0,0,0,2,2,0,1,15.24,17.272,20.066,,8.290559735,,1.676399946,
1,tb,33,4133,3.05,PIPO,,,,0,2,2,0,1,,10.414,11.684,,,,,
1,tb,33,4133,3.2,PIPO,0,0,0,0,2,2,0,1,10.16,11.176,12.7,,8.168639739,,,
1,tb,33,4133,4,PIPO,0,0,0,0,2,2,0,1,10.922,12.192,13.716,,6.2483998,,2.285999927,
1,tb,33,4133,4.05,PIPO,,,,0,2,2,0,1,,10.414,11.938,,,,,
1,tb,33,4133,4.1,PIPO,,,,,0,0,0,0,,,12.192,17.526,,13.28927958,,1.828799942
1,tb,33,4133,4.2,PIPO,0,3,3,3,3,3,0,0,10.414,10.414,,,8.321039734,,,
1,tb,33,4133,4.3,PIPO,,,,,2,2,0,1,,,10.668,,,,,
1,tb,33,4133,5,PIPO,0,0,0,0,2,2,0,1,12.192,12.954,14.732,,6.095999805,,2.590799917,
1,tb,33,4133,5.05,PIPO,,,,0,2,2,0,1,,10.922,13.208,,,,,
1,tb,33,4133,5.1,PIPO,,,,,2,2,0,1,,,10.922,,,,,
1,tb,33,4133,5.2,PIPO,2,2,2,2,2,2,0,1,19.304,19.304,19.304,,13.28927958,,,
1,tb,33,4133,5.3,PICO,,,,,,0,0,0,,,,11.938,,7.924799746,,2.438399922
1,tb,33,4133,5.4,PICO,,,,,,0,0,0,,,,11.43,,8.229599737,,2.895599907
1,tb,33,4133,5.5,PICO,,,,,,0,0,0,,,,12.192,,8.686799722,,1.676399946
1,tb,33,4133,5.6,PICO,,,,,,0,0,0,,,,10.414,,6.857999781,,2.285999927
1,tb,33,4133,5.7,PICO,,,,,,0,0,0,,,,12.954,,5.333999829,,0.914399971
1,tb,33,4133,5.8,PICO,,,,,,0,0,0,,,,12.192,,7.315199766,,1.523999951
1,tb,33,4133,5.9,PICO,,,,,,0,0,0,,,,14.986,,7.924799746,,2.438399922
1,tb,33,4133,6,PIPO,0,0,0,0,2,2,0,1,12.446,13.462,15.24,,6.614159788,,2.865119908,
1,tb,33,4133,6.05,PIPO,,,,0,2,2,0,1,,10.922,11.684,,,,,
1,tb,33,4133,6.1,PIPO,0,1,1,1,1,1,0,0,26.67,,,,16.88591946,,,
1,tb,33,4133,7,PIPO,0,0,0,0,2,2,0,1,13.462,14.478,16.51,,7.040879775,,2.285999927,
1,tb,33,4133,7.05,PIPO,,,,0,1,1,0,1,,10.922,15.494,,,,,
1,tb,33,4133,7.1,PICO,,,,,,0,0,0,,,,11.938,,7.619999756,,1.066799966
1,tb,33,4133,8,PIPO,0,0,0,0,2,2,0,1,11.43,12.446,13.97,,5.699759818,,2.164079931,
1,tb,33,4133,8.05,PIPO,,,,0,2,2,0,1,,11.176,12.7,,,,,
1,tb,33,4133,8.1,PIPO,0,1,1,1,1,1,0,0,18.034,,,,12.6187196,,,
1,tb,33,4133,9,PIPO,0,0,0,0,2,2,0,1,16.51,18.288,20.32,,8.412479731,,2.529839919,
1,tb,33,4133,9.1,PIPO,0,1,1,1,1,1,0,0,28.956,,,,17.89175943,,,
1,tb,33,4133,10,PIPO,0,0,0,0,2,2,0,1,12.954,14.478,16.51,,7.040879775,,1.981199937,
1,tb,33,4133,10.1,PIPO,,,,,2,2,0,1,,,10.922,,,,,
1,tb,33,4133,10.2,PIPO,,,,,2,2,0,1,,,10.414,,,,,
1,tb,33,4133,11,PIPO,0,0,0,0,2,2,0,1,10.922,12.192,13.97,,6.187439802,,1.88975994,
1,tb,33,4133,11.1,PICO,,,,,,0,0,0,,,,12.192,,7.985759745,,1.219199961
1,tb,33,4133,12,PIPO,0,0,0,0,2,2,0,0,10.668,12.7,14.986,,5.516879824,,2.011679936,
1,tb,33,4133,12.1,PICO,,,,,,0,0,0,,,,13.716,,8.686799722,,1.523999951
1,tb,33,4133,12.2,PICO,,,,,,0,0,0,,,,12.446,,7.924799746,,0.914399971
1,tb,33,4133,13,PIPO,0,0,0,0,2,2,0,0,45.72,48.006,50.546,,22.15895929,,3.779519879,
1,tb,33,4133,14,PIPO,0,3,3,3,3,3,0,1,14.478,14.478,14.478,,9.784079687,,3.505199888,
1,tb,33,4133,15,PIPO,0,3,3,3,3,3,0,1,12.954,12.954,12.954,,9.418319699,,2.773679911,
1,tb,33,4133,16,PIPO,0,0,0,0,2,2,0,1,39.878,42.418,44.45,,19.81199937,,3.596639885,
1,tb,33,4133,17,PIPO,0,0,0,0,0,0,0,0,31.242,33.02,37.084,39.37,18.19655942,23.77439924,6.2483998,3.505199888
1,tb,33,4133,18,PIPO,0,0,0,0,0,0,0,0,23.622,24.13,25.908,27.686,17.22119945,17.83079943,8.199119738,7.619999756
1,tb,33,4133,19,PIPO,0,0,0,0,0,0,0,0,33.02,33.528,35.306,37.846,20.72639934,22.55519928,8.74775972,8.229599737
1,tb,33,4133,20,PSME,0,0,0,0,0,0,0,0,19.812,22.606,27.178,30.226,11.73479962,16.00199949,1.981199937,1.219199961
1,tb,33,4133,99.1,PIPO,0,1,1,1,1,1,0,0,10.16,,,,8.168639739,,,
1,co,2,5102,1,PIPO,0,0,0,0,0,0,0,0,43.18,43.942,45.212,46.736,21.12263932,23.01239926,6.2483998,7.010399776
1,co,2,5102,1.05,PIPO,,,,0,0,0,0,0,,10.16,11.938,13.462,,8.839199717,,3.352799893
1,co,2,5102,1.1,PIPO,,,,,,0,0,0,,,,10.922,,7.315199766,,2.438399922
1,co,2,5102,1.2,PIPO,,,,,,0,0,0,,,,10.414,,8.991599712,,3.352799893
1,co,2,5102,2,PSME,0,0,0,0,0,0,0,0,11.176,12.954,16.002,19.558,8.13815974,8.991599712,,0.30479999
1,co,2,5102,2.05,PSME,,,,0,0,0,0,0,,11.684,16.51,20.32,,10.05839968,,0.914399971
1,co,2,5102,2.2,PSME,,,,,0,0,0,0,,,11.176,13.97,,9.448799698,,0.914399971
1,co,2,5102,3,PIPO,0,0,0,0,0,0,0,0,10.16,10.668,11.43,12.7,8.168639739,10.36319967,,4.267199863
1,co,2,5102,3.05,PIPO,,,,0,0,0,0,0,,10.16,11.684,12.954,,7.162799771,,1.523999951
1,co,2,5102,4,PIPO,0,0,0,0,0,0,0,0,44.45,45.974,50.8,51.054,23.56103925,19.20239939,,6.2483998
1,co,2,5102,5,PIPO,0,0,0,0,0,0,0,0,10.922,11.684,13.97,14.478,8.625839724,7.010399776,,0.914399971
1,co,2,5102,5.1,PIPO,,,,,,0,0,0,,,,11.43,,8.229599737,,2.133599932
1,co,2,5102,6,PIPO,0,0,0,0,0,0,0,0,16.764,18.542,21.336,23.368,5.425439826,10.66799966,1.005839968,1.828799942
1,co,2,5102,6.1,PIPO,,,,,0,0,0,0,,,11.684,13.462,,9.296399703,,3.962399873
1,co,2,5102,6.2,PIPO,,,,,0,0,0,0,,,11.176,12.7,,8.839199717,,4.267199863
1,co,2,5102,6.3,PIPO,,,,,0,0,0,0,,,10.414,11.938,,8.839199717,,3.962399873
1,co,2,5102,6.4,PSME,,,,,0,0,0,0,,,10.668,12.446,,7.619999756,,0.30479999
1,co,2,5102,6.5,PIPO,,,,,0,0,0,0,,,10.668,12.446,,8.229599737,,2.743199912
1,co,2,5102,6.6,PIPO,,,,,0,0,0,0,,,11.43,14.478,,7.924799746,,2.133599932
1,co,2,5102,6.7,PIPO,,,,,,0,0,0,,,,10.922,,8.686799722,,4.876799844
1,co,2,5102,7,PIPO,0,0,0,0,0,0,0,0,19.05,20.32,22.86,25.654,10.63751966,15.39239951,3.505199888,3.352799893
1,co,2,5102,8,PSME,0,0,0,0,0,0,0,0,16.51,19.05,22.352,25.146,10.97279965,11.42999963,,2.438399922
1,co,2,5102,9,PSME,0,0,0,0,0,0,0,0,10.16,12.954,17.272,20.066,7.071359774,10.66799966,0.335279989,0.914399971
1,co,2,5102,10,PIPO,0,0,0,0,0,0,0,0,44.704,45.72,46.99,48.26,20.54351934,21.9455993,4.38911986,3.962399873
1,co,2,5102,11,PIPO,0,0,0,0,0,0,0,0,43.942,44.45,46.228,47.752,19.47671938,21.33599932,4.023359871,3.962399873
1,co,2,5102,11.1,PIPO,,,,,0,0,0,0,,,10.668,12.446,,7.619999756,,1.828799942
1,co,5,5105,1,PSME,0,0,0,0,0,0,0,0,11.176,11.684,13.462,18.288,8.13815974,11.00327965,,1.828799942
1,co,5,5105,1.05,PSME,,,,0,0,0,0,0,,10.16,12.7,16.51,,12.71015959,,0.914399971
1,co,5,5105,1.1,PIPO,,,,,0,0,0,0,,,10.16,11.938,,8.839199717,,4.541519855
1,co,5,5105,2,PIPO,0,0,0,0,2,2,0,1,36.576,37.084,37.084,,20.93975933,,,
1,co,5,5105,2.05,PSME,,,,0,0,0,0,0,,10.16,13.208,19.05,,12.5272796,,0.914399971
1,co,5,5105,3,PIPO,0,0,0,0,2,2,0,1,38.608,40.132,41.91,,20.14727936,,5.455919825,
1,co,5,5105,3.05,PSME,,,,0,0,0,0,0,,10.16,13.97,19.558,,11.97863962,,0.609599981
1,co,5,5105,3.1,PSME,,,,,,0,0,0,,,,11.176,,7.49807976,,0.609599981
1,co,5,5105,3.2,PSME,,,,,,0,0,0,,,,15.24,,9.69263969,,0.30479999
1,co,5,5105,3.3,PSME,,,,,,0,0,0,,,,13.716,,8.839199717,,0
1,co,5,5105,3.4,PSME,,,,,,0,0,0,,,,14.732,,8.168639739,,0
1,co,5,5105,3.5,PIPO,,,,,,0,0,0,,,,12.446,,9.05255971,,3.322319894
1,co,5,5105,4,PIPO,0,0,0,0,2,2,0,1,52.324,53.594,55.118,,26.48711915,,5.913119811,
1,co,5,5105,4.05,PIPO,,,,0,0,0,0,0,,11.176,13.97,17.018,,12.25295961,,1.828799942
1,co,5,5105,4.1,PSME,,,,,0,0,0,0,,,11.684,17.78,,11.18615964,,1.219199961
1,co,5,5105,5,PIPO,0,0,0,0,2,2,0,1,10.16,10.922,11.938,,8.168639739,,,
1,co,5,5105,6,PSME,0,0,0,0,0,0,0,0,25.654,27.94,31.242,37.084,15.20951951,18.34895941,,1.828799942
1,co,5,5105,7,PICO,0,0,0,0,2,2,0,1,13.208,13.208,13.208,,12.07007961,,,
1,co,5,5105,7.1,PSME,,,,,0,0,0,0,,,10.414,13.462,,10.05839968,,1.219199961
1,co,5,5105,7.2,PSME,,,,,,0,0,0,,,,13.208,,8.686799722,,1.828799942
1,co,5,5105,8,PSME,0,0,0,0,0,0,0,0,13.716,14.478,16.764,20.32,9.509759696,13.35023957,,2.438399922
1,co,5,5105,9,PIPO,0,0,0,0,0,0,0,0,10.668,12.954,17.018,22.098,8.473439729,11.12519964,,1.828799942
1,co,5,5105,10,PIPO,0,0,0,0,0,0,0,0,10.668,12.7,15.748,18.542,8.473439729,11.79575962,,2.438399922
1,co,5,5105,10.1,PIPO,,,,,0,0,0,0,,,12.192,13.97,,9.418319699,,2.743199912
1,co,5,5105,11,PIPO,0,0,0,0,0,0,0,0,36.576,38.354,42.672,44.196,18.7147194,23.34767925,3.566159886,3.840479877
1,co,5,5105,12,PIPO,0,0,0,0,0,0,0,0,34.29,35.814,39.116,40.386,17.98319943,21.73223931,3.901439875,5.394959827
1,co,5,5105,13,PIPO,0,0,0,0,0,0,0,0,43.942,46.228,49.022,52.07,16.45919947,21.09215933,2.743199912,3.291839895
1,co,5,5105,13.1,PIPO,,,,,,0,0,0,,,,10.414,,6.339839797,,1.523999951
1,co,5,5105,13.2,PIPO,,,,,,0,0,0,,,,10.414,,6.461759793,,1.523999951
1,co,5,5105,13.3,PIPO,,,,,,0,0,0,,,,10.922,,7.711439753,,3.047999903
1,co,5,5105,14,PIPO,0,0,0,0,0,0,0,0,11.176,12.192,13.97,16.256,5.882639812,9.905999683,1.645919947,2.438399922
1,co,9,5109,1,PIPO,0,0,0,0,0,0,0,0,16.256,17.272,19.558,21.336,8.625839724,12.4053596,3.261359896,4.023359871
1,co,9,5109,1.1,PIPO,,,,,,0,0,0,,,,10.414,,5.699759818,,3.047999903
1,co,9,5109,2,PSME,0,0,0,0,0,0,0,0,23.876,25.908,30.48,33.274,14.44751954,15.97151949,,1.219199961
1,co,9,5109,3,PIPO,0,0,0,0,0,0,0,0,45.974,48.006,49.784,52.578,24.01823923,18.50135941,,6.004559808
1,co,9,5109,4,PIPO,0,0,0,0,0,0,0,0,37.846,39.624,42.672,44.704,17.76983943,21.33599932,4.328159862,6.400799795
1,co,9,5109,4.1,PIPO,,,,,,0,0,0,,,,13.716,,7.071359774,,3.047999903
1,co,9,5109,5,PSME,0,0,0,0,0,0,0,0,14.478,17.526,22.352,26.67,9.936479682,12.74063959,,0.30479999
1,co,9,5109,6,PIPO,0,0,0,0,0,0,0,0,18.034,19.812,21.336,22.86,8.351519733,12.07007961,1.55447995,4.511039856
1,co,9,5109,7,PIPO,0,0,0,0,0,0,0,0,16.256,17.78,20.32,22.86,11.67383963,11.42999963,,3.352799893
1,co,9,5109,8,PIPO,0,0,0,0,0,0,0,0,21.844,23.622,26.924,27.686,9.631679692,13.07591958,2.164079931,4.145279867
1,co,9,5109,8.1,PIPO,,,,,,0,0,0,,,,10.922,,6.309359798,,2.438399922
1,co,9,5109,9,PIPO,0,0,0,0,0,2,0,0,14.732,16.002,18.034,,5.852159813,,1.523999951,
1,co,9,5109,9.1,PIPO,,,,,,0,0,0,,,,10.16,,6.035039807,,3.047999903
1,co,9,5109,10,PIPO,0,0,0,0,0,0,0,0,43.18,43.688,45.72,45.974,19.78151937,21.7627193,4.114799868,4.785359847
1,co,9,5109,11,PIPO,0,0,0,0,0,0,0,0,15.494,16.764,18.542,20.32,8.13815974,10.57655966,1.188719962,3.352799893
1,co,9,5109,12,PIPO,0,0,0,0,0,0,0,0,12.446,13.208,14.986,16.51,9.509759696,10.51559966,,3.352799893
1,co,9,5109,13,PIPO,0,0,0,0,0,0,0,0,42.672,43.942,46.228,48.26,18.40991941,20.02535936,2.865119908,4.084319869
1,co,9,5109,14,PIPO,0,0,0,0,0,0,0,0,31.496,32.512,34.798,36.068,18.13559942,19.20239939,4.968239841,4.754879848
1,co,9,5109,15,PIPO,0,0,0,0,0,0,0,0,31.496,32.004,34.036,36.068,15.48383951,18.22703942,4.571999854,6.2483998
1,co,9,5109,16,PSME,0,0,0,0,0,0,0,0,29.972,31.75,32.512,34.798,16.91639946,16.24583948,,0
1,co,9,5109,17,PSME,0,0,0,0,0,0,0,0,27.686,28.956,30.48,33.274,16.03247949,16.18487948,,2.133599932
1,co,9,5109,18,PIPO,0,0,0,0,0,0,0,0,46.99,48.006,49.53,51.816,16.33727948,16.97735946,5.486399824,4.632959852
1,co,9,5109,18.1,PSME,,,,,,0,0,0,,,,13.208,,7.528559759,,0
1,co,9,5109,18.2,PSME,,,,,,0,0,0,,,,11.176,,8.077199742,,0.914399971
1,co,9,5109,19,PIPO,0,0,0,0,0,0,0,0,37.846,38.862,40.894,42.926,15.94103949,18.8366394,3.352799893,4.328159862
1,co,9,5109,20,PIPO,0,0,0,0,0,0,0,0,45.72,47.498,50.546,53.086,17.98319943,21.24455932,3.474719889,4.541519855
1,co,9,5109,21,PIPO,0,0,0,0,0,0,0,0,25.908,27.178,29.718,31.75,12.6491996,15.94103949,3.627119884,3.566159886
1,co,12,5112,1,PSME,0,0,0,0,0,0,0,0,15.748,17.78,20.828,23.622,9.113519708,13.71599956,0.091439997,0.609599981
1,co,12,5112,1.1,PIPO,,,,0,0,0,0,0,,10.16,10.414,11.176,,9.448799698,,5.181599834
1,co,12,5112,2,PSME,0,0,0,0,0,0,0,0,19.812,21.844,25.4,28.448,11.18615964,16.76399946,0.670559979,0.914399971
1,co,12,5112,2.1,PSME,,,,,,0,0,0,,,,12.954,,8.229599737,,0.30479999
1,co,12,5112,3,PSME,0,0,0,0,0,0,0,0,14.732,15.748,17.272,19.304,10.05839968,12.34439961,,3.352799893
1,co,12,5112,4,PIPO,0,0,0,0,0,0,0,0,24.13,24.892,26.67,28.448,14.38655954,13.10639958,3.718559881,5.791199815
1,co,12,5112,5,PIPO,0,0,0,0,0,0,0,0,39.624,40.132,41.656,43.688,20.02535936,19.81199937,7.772399751,7.924799746
1,co,12,5112,6,LAOC,0,0,0,0,0,0,0,0,12.192,12.7,13.716,15.494,7.528559759,8.534399727,1.341119957,3.352799893
1,co,12,5112,6.1,PSME,,,,,,0,0,0,,,,10.922,,7.619999756,,1.523999951
1,co,12,5112,7,PSME,0,0,0,0,0,0,0,0,10.922,11.43,13.462,16.51,7.985759745,10.66799966,,1.523999951
1,co,12,5112,8,PIPO,0,0,0,0,2,2,0,0,19.558,19.812,20.574,,11.15567964,,3.901439875,
1,co,12,5112,9,PSME,0,0,0,0,0,0,0,0,12.7,14.732,17.78,20.828,8.961119713,12.34439961,,1.523999951
1,co,12,5112,9.1,PSME,,,,,,0,0,0,,,,10.922,,7.924799746,,1.828799942
1,co,12,5112,10,PIPO,0,0,0,0,2,2,0,1,41.91,42.418,42.672,,19.20239939,,8.625839724,
1,co,12,5112,11,PIPO,0,0,0,0,2,2,0,1,41.91,42.926,43.688,,22.76855927,,,
1,co,12,5112,12,LAOC,0,0,0,0,0,0,0,0,30.48,30.988,32.512,34.29,14.69135953,17.06879945,3.657599883,1.828799942
1,co,12,5112,13,PIPO,0,0,0,0,2,2,0,1,40.894,41.91,42.926,,17.22119945,,6.2483998,
1,co,12,5112,14,PIPO,0,0,0,0,2,2,0,1,22.352,23.368,24.384,,15.11807952,,5.151119835,
1,co,12,5112,15,PSME,0,0,0,0,0,0,0,0,23.368,23.876,26.67,28.956,14.23415955,17.83079943,,4.876799844
1,co,12,5112,15.1,PSME,,,,,,0,0,0,,,,10.668,,6.857999781,,1.219199961
1,co,12,5112,16,PIPO,0,0,0,0,0,2,0,1,11.176,11.176,11.43,,8.778239719,,,
1,co,12,5112,17,PSME,0,0,0,0,0,0,0,0,25.4,25.908,27.94,30.988,15.08759952,18.44039941,,6.400799795
1,co,12,5112,18,PSME,0,0,0,0,0,0,0,0,21.59,22.352,24.638,28.194,13.44167957,16.30679948,,2.743199912
1,co,12,5112,19,PIPO,0,0,0,0,2,2,0,1,37.338,38.354,39.116,,16.58111947,,7.254239768,
1,co,12,5112,20,PIPO,0,0,0,0,2,2,0,1,16.764,16.764,16.256,,11.94815962,,,
1,co,12,5112,21,PSME,0,0,0,0,0,0,0,0,24.13,24.892,26.162,28.194,14.56943953,16.00199949,,3.657599883
1,co,12,5112,22,PIPO,0,0,0,0,0,0,0,0,11.684,11.938,13.462,13.716,9.05255971,14.02079955,,6.095999805
1,co,12,5112,23,PIPO,0,0,0,0,2,2,0,0,31.75,33.274,33.782,,19.08047939,,,
1,co,12,5112,24,LAOC,0,0,0,0,0,0,0,0,40.894,40.894,41.402,41.91,19.23287939,21.64079931,7.80287975,7.315199766
1,co,12,5112,25,PIPO,0,0,0,0,2,2,0,1,27.432,28.194,28.448,,17.22119945,,,
1,co,12,5112,26,PIPO,0,0,0,0,2,2,0,0,32.512,33.528,34.544,,18.22703942,,7.650479755,
1,co,12,5112,27,PIPO,0,0,0,0,0,2,0,1,19.558,20.066,21.082,,13.41119957,,,
1,co,12,5112,28,PSME,0,0,0,0,0,0,0,0,21.336,21.844,23.622,25.4,13.31975957,15.5447995,,3.657599883
1,co,12,5112,29,PIPO,0,0,0,0,2,2,0,1,12.192,12.446,12.446,,9.357359701,,,
1,co,12,5112,30,PIPO,0,0,0,0,2,2,0,1,17.018,17.526,18.034,,13.10639958,,5.394959827,
1,co,12,5112,31,LAOC,0,0,0,0,0,0,0,0,31.242,31.496,32.766,34.798,15.6971995,19.04999939,5.547359823,8.229599737
1,co,12,5112,32,PIPO,0,0,0,0,2,2,0,0,21.844,22.606,23.368,,12.31391961,,4.206239865,
1,co,12,5112,33,PSME,0,0,0,0,0,0,0,0,30.734,32.004,34.29,36.83,17.19071945,16.91639946,,2.438399922
1,co,12,5112,34,LAOC,0,0,0,0,0,0,0,0,46.228,46.482,47.244,48.006,21.45791931,20.72639934,8.473439729,5.791199815
1,co,12,5112,35,PSME,0,0,0,0,0,0,0,0,13.462,14.224,16.51,18.796,9.3878397,10.05839968,,0.914399971
1,co,12,5112,36,PSME,2,2,2,2,2,2,1,1,15.748,15.748,15.748,,,,,
1,co,12,5112,37,PSME,2,2,2,2,2,2,1,1,12.954,12.954,12.954,,,,,
1,co,18,5118,1,PSME,0,0,0,0,0,0,0,0,22.352,24.892,28.702,31.75,13.77695956,14.96567952,,1.523999951
1,co,18,5118,1.05,PIPO,,,,0,0,0,0,0,,10.922,12.192,14.478,,7.985759745,,2.743199912
1,co,18,5118,2,PIPO,0,0,0,0,0,0,0,0,42.164,43.688,45.974,48.26,18.7451994,23.16479926,4.724399849,6.705599785
1,co,18,5118,2.05,PIPO,,,,0,0,0,0,0,,11.176,12.7,14.478,,8.930639714,,3.962399873
1,co,18,5118,3,PSME,0,0,0,0,0,0,0,0,14.986,17.018,20.32,23.876,10.18031967,14.32559954,,1.828799942
1,co,18,5118,3.05,PIPO,,,,0,0,0,0,0,,10.414,11.938,13.716,,6.827519782,,3.352799893
1,co,18,5118,4,PSME,0,0,0,0,0,0,0,0,29.464,31.242,34.036,36.576,16.33727948,20.02535936,1.55447995,2.133599932
1,co,18,5118,5,PIPO,0,0,0,0,0,2,0,0,29.718,30.734,32.766,,16.88591946,,5.63879982,
1,co,18,5118,6,PIPO,0,0,0,0,0,0,0,0,17.78,18.288,19.812,21.59,12.4967996,14.02079955,,7.010399776
1,co,18,5118,7,PSME,0,0,0,0,0,0,0,0,20.828,22.352,25.4,28.448,13.07591958,15.5447995,,1.523999951
1,co,18,5118,8,PIPO,0,0,0,0,0,0,0,0,22.86,23.876,25.908,27.432,13.22831958,15.6362395,4.419599859,3.718559881
1,co,18,5118,9,PIPO,0,0,0,0,0,0,0,0,23.368,24.892,26.924,30.226,15.6362395,18.07463942,4.328159862,7.010399776
1,co,18,5118,10,PIPO,0,0,0,0,0,0,0,0,23.876,24.638,26.67,27.686,14.47799954,17.73935943,4.206239865,7.467599761
1,co,18,5118,11,PIPO,0,0,0,0,0,0,0,0,20.828,21.844,24.638,26.416,13.50263957,17.34311945,3.596639885,6.095999805
1,co,18,5118,12,PSME,0,0,0,0,0,0,0,0,14.732,17.526,21.59,25.4,8.564879726,15.11807952,0.30479999,0.609599981
1,co,18,5118,12.1,PSME,,,,,0,0,0,0,,,11.684,12.954,,8.199119738,,1.828799942
1,co,18,5118,12.2,PIPO,,,,,,0,0,0,,,,11.176,,7.254239768,,3.352799893
1,co,18,5118,13,PSME,0,0,0,0,0,0,0,0,10.668,12.192,14.986,15.494,7.833359749,8.839199717,,2.133599932
1,co,18,5118,13.1,PIPO,,,,,0,0,0,0,,,11.43,13.462,,6.278879799,,3.352799893
1,co,18,5118,13.2,PIPO,,,,,,0,0,0,,,,10.922,,5.94359981,,2.743199912
1,co,18,5118,13.3,PSME,,,,,,0,0,0,,,,10.922,,5.913119811,,2.590799917
1,co,18,5118,13.4,PIPO,,,,,,0,0,0,,,,11.43,,6.2483998,,3.047999903
1,co,18,5118,13.5,PIPO,,,,,,0,0,0,,,,10.668,,7.162799771,,3.962399873
1,co,18,5118,13.6,PIPO,,,,,,0,0,0,,,,11.684,,6.705599785,,3.047999903
1,co,18,5118,13.7,PIPO,,,,,,0,0,0,,,,12.446,,7.010399776,,2.743199912
1,co,18,5118,13.8,PIPO,,,,,,0,0,0,,,,10.922,,5.486399824,,1.828799942
1,co,22,5122,1,PIPO,0,0,0,0,0,0,0,0,31.242,30.988,31.75,31.75,18.6842394,10.75943966,4.968239841,4.815839846
1,co,22,5122,1.05,PIPO,,,,0,0,0,0,0,,11.176,11.938,12.192,,9.69263969,,1.523999951
1,co,22,5122,2,PIPO,0,0,0,0,0,0,0,0,36.576,37.592,39.624,40.894,18.16607942,20.81783933,6.492239792,6.583679789
1,co,22,5122,3,PIPO,0,0,0,0,0,0,0,0,22.606,23.368,25.908,27.432,14.08175955,18.53183941,5.394959827,6.2483998
1,co,22,5122,4,PSME,0,0,0,0,0,0,0,0,26.67,27.94,32.004,33.274,13.86839956,19.38527938,1.859279941,3.047999903
1,co,22,5122,5,PSME,0,0,0,0,0,0,0,0,24.13,26.162,29.464,32.766,12.5272796,17.73935943,0.609599981,1.523999951
1,co,22,5122,6,PSME,0,0,0,0,0,0,0,0,21.082,22.86,25.654,27.686,13.01495958,18.22703942,1.981199937,0.914399971
1,co,22,5122,7,PIPO,0,0,0,0,0,0,0,0,28.702,29.718,32.512,32.512,20.23871935,22.92095927,6.827519782,9.022079711
1,co,22,5122,8,PIPO,0,0,0,0,0,0,0,0,35.052,36.83,39.116,40.894,16.94687946,20.23871935,4.785359847,4.450079858
1,co,22,5122,9,PIPO,0,0,0,0,0,0,0,0,23.622,23.876,25.4,25.654,13.74647956,16.45919947,4.480559857,4.876799844
1,co,22,5122,10,PIPO,0,0,0,0,0,0,0,0,33.528,34.544,36.322,37.846,17.61743944,21.45791931,5.699759818,9.204959705
1,co,22,5122,11,PIPO,0,0,0,0,0,0,0,0,34.29,35.814,38.1,40.386,19.84247937,23.46959925,6.400799795,4.175759866
1,co,22,5122,12,PSME,0,0,0,0,0,0,0,0,26.162,27.432,29.972,32.258,13.41119957,17.28215945,1.463039953,0.609599981
1,co,22,5122,13,PIPO,0,0,0,0,0,0,0,0,45.212,46.228,49.022,52.07,18.6842394,23.25623926,1.615439948,2.438399922
1,co,22,5122,14,PIPO,0,0,0,0,0,0,0,0,12.192,12.7,13.462,14.224,5.455919825,7.162799771,1.920239939,3.1394399
1,co,22,5122,15,PIPO,0,0,0,0,0,0,0,0,13.208,13.97,16.002,18.288,7.863839748,11.42999963,2.011679936,3.047999903
1,co,22,5122,16,PSME,0,0,0,0,0,0,0,0,29.718,31.496,34.798,37.592,16.82495946,16.61159947,0.64007998,8.229599737
1,co,22,5124,16.1,PIPO,,,,,0,,0,0,,,11.43,,,,,
1,co,22,5122,16.1,PIPO,,,,,,0,0,0,,,,11.43,,8.625839724,,5.30351983
1,co,22,5122,16.2,PIPO,,,,,,0,0,0,,,,11.176,,10.78991966,,2.438399922
1,co,22,5122,16.3,PSME,,,,,,0,0,0,,,,10.16,,7.711439753,,1.523999951
