BLOCK,TRT,PLOT,LOAD.1HR,LOAD.10HR,LOAD.100HR,LOAD.S1000HR,LOAD.R1000HR,LOAD.FLOOR,FWD,YEAR
1,to,20,0.067251,0.044834,10.849828,0,0,21.74449,10.961913,2002
1,to,20,0.179336,8.182205,18.987199,3.160797,0,34.2511416,27.34874,2010
1,to,21,0,0,0,0,0,26.95130632,0,2022
1,to,21,0,1.0199735,1.3562285,0,0,33.38699694,2.376202,2010
1,to,21,0,1.508197826,4.393082804,0,0,16.25549241,5.90128063,2016
1,to,21,0.829429,13.539868,9.504808,0,0,12.531103,23.874105,2002
1,to,22,0.019700508,0,0,1.669976832,0,17.16298716,0.019700508,2022
1,to,22,0.022417,1.0199735,0,1.6700665,0,34.50967906,1.0423905,2010
1,to,22,0.118203048,1.508197826,0,0,0,14.09976799,1.626400874,2016
1,to,22,5.783586,5.536999,5.424914,1.658858,0,30.778541,16.745499,2002
1,to,23,0,0.377049457,0,0,2.467109739,7.502047665,0.377049457,2016
1,to,23,0.022417,0.336255,2.712457,0,0,39.62455865,3.071129,2010
1,to,23,0.039401016,0.377049457,0,0,0,46.38461404,0.416450472,2022
1,to,23,0.650093,2.600372,1.367437,0,15.333228,26.541728,4.617902,2002
1,to,24,0.019700508,1.508197826,2.928721869,0,0,10.84547933,4.456620203,2016
1,to,24,0.039401016,2.26229674,0,0,0,41.01283763,2.301697755,2022
1,to,24,0.0560425,1.0199735,4.0686855,0,0,26.81308913,5.1447015,2010
1,to,24,6.814768,38.131317,4.079894,0.941514,0,29.971529,49.025979,2002
1,to,25,0,2.26229674,2.928721869,0,0,28.03075223,5.191018609,2022
1,to,25,0,4.147544023,11.71488748,0,0,15.95299416,15.8624315,2016
1,to,25,0.1232935,6.1310495,17.6309705,0,0,14.82703075,23.8853135,2010
1,to,25,0.336255,0.269004,13.562285,0,0,16.498912,14.167544,2002
1,to,26,0,0.377049457,0,0,18.18839611,29.30443506,0.377049457,2022
1,to,26,0.134502,2.3874105,0,28.805845,0,35.36687819,2.5219125,2010
1,to,26,0.295507619,4.524593479,0,17.86241996,5.274863139,28.33008307,4.820101098,2016
1,to,26,1.457105,9.370306,0,23.067093,0,25.420878,10.827411,2002
1,to,27,0,1.13114837,1.464360935,0,0,36.26517606,2.595509304,2016
1,to,27,0.09850254,1.508197826,0,0,0.752272376,81.99071988,1.606700366,2022
1,to,27,0.1905445,1.703692,2.712457,0,1.255352,37.89104204,4.6066935,2010
1,to,27,0.605259,2.488287,0,2.600372,0,20.758142,3.093546,2002
1,to,28,0.039401016,0,4.393082804,4.012119339,0,34.38649674,4.43248382,2022
1,to,28,0.0560425,2.0511555,4.0686855,0,0,34.11803782,6.1758835,2010
1,to,28,0.118203048,1.885247283,4.393082804,5.744002097,0,9.937984581,6.396533134,2016
1,to,28,0.44834,1.031182,6.792351,5.111076,0,20.130466,8.271873,2002
1,to,29,0.059396296,1.515720057,0,0,0,25.61076624,1.575116353,2016
1,to,29,0.079195062,3.031440113,0,0,0,26.8016409,3.110635175,2022
1,to,29,0.089668,1.3786455,0,0,0,41.12140432,1.4683135,2010
1,to,29,0.269004,1.681275,10.894662,0,0,15.422896,12.844941,2002
1,to,30,0,0,0,0,0,24.47396531,0,2022
1,to,30,0.078802032,1.885247283,10.25052654,0,0,19.25185433,12.21457586,2016
1,to,30,0.089668,1.3562285,4.0686855,0,0,38.13874198,5.514582,2010
1,to,30,1.614024,5.895671,8.137371,0,0,20.309802,15.647066,2002
1,to,31,0,0,0,0,0,34.06804756,0,2022
1,to,31,0,1.13114837,4.393082804,0,0,24.98665141,5.524231173,2016
1,to,31,0.0784595,0.336255,2.712457,0,0,33.28507043,3.1271715,2010
1,to,31,0.201753,0.246587,4.079894,0,0,15.714317,4.528234,2002
1,to,32,0.019700508,0,0,0,0,21.39162781,0.019700508,2022
1,to,32,0.019700508,1.508197826,0,0,0,12.52675433,1.527898334,2016
1,to,32,0.089668,1.3562285,0,0,0,39.05963095,1.4458965,2010
1,to,32,0.807012,1.972696,2.712457,0,0,14.279629,5.492165,2002
1,to,33,0,0,1.3562285,0,0,35.86647542,1.3562285,2010
1,to,33,0,0.754098913,0,0,0,47.04379814,0.754098913,2022
1,to,33,0,0.754098913,2.928721869,0,0,18.71371507,3.682820782,2016
1,to,33,0.403506,9.168553,5.424914,1.883028,0,33.468581,14.996973,2002
1,to,34,0.019700508,0,1.464360935,0.939361968,9.471899844,32.34536847,1.484061443,2022
1,to,34,0.019700508,1.13114837,0,12.23485034,0.805586854,11.29764299,1.150848878,2016
1,to,34,0.022417,0,0,1.883028,0,21.3387755,0.022417,2010
1,to,34,0.694927,1.277769,0,3.340133,0,20.758142,1.972696,2002
1,to,35,0,0.377049457,5.857443738,3.483989166,1.515503975,64.43281019,6.234493195,2022
1,to,35,0.09850254,5.278692392,10.25052654,2.030750194,0.708035321,46.99922665,15.62772147,2016
1,to,35,0.425923,2.7236655,8.137371,7.487278,0,59.31518242,11.2869595,2010
1,to,35,0.941514,11.365419,8.137371,18.359523,0,31.944225,20.444304,2002
1,to,36,0.039401016,1.885247283,5.857443738,0,4.1527627,22.05714674,7.782092037,2022
1,to,36,0.059101524,0.754098913,1.464360935,8.783833741,0,25.05034124,2.277561372,2016
1,to,36,0.2577955,1.367437,2.712457,2.6115805,0,27.12837089,4.3376895,2010
1,to,36,1.479522,3.497052,0,7.307942,0,24.927704,4.976574,2002
2,to,1,0.21778642,0.378930014,0,0,3.757447872,19.94599382,0.596716434,2022
2,to,1,0.43557284,3.031440113,20.60330336,0,13.24419403,16.01985141,24.07031631,2016
2,to,1,1.838194,3.160797,14.996973,1.681275,25.488129,28.447173,19.995964,2002
2,to,1,2.3649935,3.429801,12.262099,6.7138915,7.868367,24.22902081,18.0568935,2010
2,to,2,0.178188889,3.789300142,10.30165168,0,1.512048762,8.708873248,14.26914071,2016
2,to,2,0.179336,2.398619,14.9857645,0,9.280638,21.55141343,17.5637195,2010
2,to,2,0.574164198,3.789300142,2.943329051,0,0.904918696,46.81132455,7.306793391,2022
2,to,2,2.757291,1.883028,6.814768,1.883028,9.123719,13.4502,11.455087,2002
2,to,3,0.315208127,6.409840762,4.393082804,1.223065458,18.50725658,28.97965106,11.11813169,2016
2,to,3,0.605259,3.071129,5.424914,1.883028,6.344011,31.90404233,9.101302,2010
2,to,3,0.709218286,3.016395653,4.393082804,2.20854436,24.2480636,34.86728097,8.118696742,2022
2,to,3,4.617902,9.392723,9.504808,19.839045,4.998991,23.649935,23.515433,2002
2,to,4,0.059396296,1.515720057,4.414993577,6.499341083,0,19.1913319,5.99010993,2022
2,to,4,0.890944445,4.168230156,4.414993577,1.850332305,1.019570862,8.839420329,9.474168178,2016
2,to,4,1.165684,1.838194,2.734874,5.245578,3.228048,7.801116,5.738752,2002
2,to,4,1.412271,2.0511555,8.182205,2.622789,1.255352,16.68005093,11.6456315,2010
2,to,5,0.21778642,1.890888956,4.400386395,0,0,28.05303798,6.50906177,2022
2,to,5,0.7061355,3.7548475,14.929722,0,3.833307,26.81114676,19.390705,2010
2,to,5,1.088833842,6.053477439,11.75870902,0,3.637728136,37.78083471,18.9010203,2016
2,to,5,5.133493,6.366428,9.504808,6.680266,0,15.221143,21.004729,2002
2,to,6,0.019700508,0.377049457,1.464360935,0,25.64536453,27.66456415,1.861110899,2022
2,to,6,0.216705587,3.393445109,10.25052654,0,1.322452638,20.61151274,13.86067724,2016
2,to,6,0.44834,5.111076,4.0686855,0,0,73.38550227,9.6281015,2010
2,to,6,3.878141,12.867358,4.079894,42.794053,0,17.014503,20.825393,2002
2,to,7,0.039401016,1.508197826,14.64360935,0,3.337866193,17.29353424,16.19120819,2022
2,to,7,0.157604064,1.508197826,2.928721869,4.90904489,0,17.95905316,4.594523759,2016
2,to,7,0.4819655,1.3562285,4.0686855,5.223161,1.9614875,19.10331095,5.9068795,2010
2,to,7,1.995113,16.81275,2.712457,6.164675,0,10.715326,21.52032,2002
2,to,8,0.020090655,0.377049457,4.393082804,0,0,38.53232922,4.790222915,2022
2,to,8,0.059101524,2.26976379,1.493360996,0.944047094,0,9.485820913,3.82222631,2016
2,to,8,0.515591,1.008765,4.147145,2.667623,0,22.349749,5.671501,2002
2,to,8,0.807012,2.7460825,9.572059,2.152032,0,31.31990055,13.1251535,2010
2,to,9,0.04018131,0.769033015,4.480082988,0,0,20.95858248,5.289297313,2022
2,to,9,0.140634584,1.153549522,2.986721992,0,13.61551922,20.58922699,4.280906098,2016
2,to,9,0.313838,1.389854,1.3786455,0.9527225,7.666614,26.11659529,3.0823375,2010
2,to,9,1.12085,2.667623,1.389854,2.667623,1.277769,10.648075,5.178327,2002
2,to,10,0,1.513839499,4.414993577,3.043532776,2.828262325,13.69217582,5.928833076,2022
2,to,10,0.538008,1.367437,1.367437,1.6700665,9.728978,20.12019271,3.272882,2010
2,to,10,0.791950618,1.890888956,2.93602546,4.725480177,0,38.44635364,5.618865034,2016
2,to,10,1.636441,3.160797,5.447331,4.505817,1.255352,6.231926,10.244569,2002
2,to,11,0,5.655741849,0,0,1.071655445,11.14797757,5.655741849,2022
2,to,11,0.886522857,1.885247283,1.464360935,0,0.805586854,16.10582699,4.236131075,2016
2,to,11,1.2441435,1.367437,2.712457,0,1.9614875,53.38552683,5.3240375,2010
2,to,11,5.245578,3.497052,2.712457,0,0,8.51846,11.455087,2002
2,to,12,0.019700508,1.13114837,8.786165607,0,3.726918608,39.00044382,9.937014485,2022
2,to,12,0.807012,2.734874,0,0,4.4049405,29.46350334,3.541886,2010
2,to,12,1.063827429,1.885247283,0,0,3.222347415,20.99998657,2.949074712,2016
2,to,12,3.631554,4.214396,0,12.10518,0.694927,19.995964,7.84595,2002
2,to,13,0,1.885247283,5.857443738,0,0,28.76629581,7.742691021,2022
2,to,13,0.531913714,0.754098913,0,0,0,12.59044416,1.286012628,2016
2,to,13,0.9751395,0.6837185,1.3562285,4.4049405,0,18.28117746,3.0150865,2010
2,to,13,2.846959,3.721222,0,1.658858,0,21.318567,6.568181,2002
2,to,14,0.078802032,0.377049457,0,2.020671967,0,34.36421099,0.455851488,2022
2,to,14,1.024426413,3.393445109,7.321804673,0,0.856722738,16.92417874,11.7396762,2016
2,to,14,1.1544755,3.071129,8.137371,0,0.7061355,39.93441077,12.3629755,2010
2,to,14,3.228048,1.770943,10.849828,5.111076,0,33.423747,15.848819,2002
2,to,15,0.059396296,0.757860028,0,1.068785172,8.884015812,30.22788073,0.817256325,2022
2,to,15,0.1008765,5.4809565,12.262099,7.3864015,4.1807705,43.83540538,17.843932,2010
2,to,15,0.158390124,4.926090184,5.886658103,5.426172909,0,14.74616858,10.97113841,2016
2,to,15,0.829429,5.761169,14.996973,14.884888,0,15.490147,21.587571,2002
2,to,16,0.059688186,1.538066029,1.493360996,4.188510642,0,21.64638716,3.091115211,2022
2,to,16,0.269004,1.3786455,1.3786455,3.855724,1.995113,26.71883272,3.026295,2010
2,to,16,0.377052212,1.142376536,0,2.686338453,0,6.186960748,1.519428748,2016
2,to,16,4.124728,6.05259,0,5.290412,0,18.045685,10.177318,2002
2,to,17,0.180815894,3.845165074,11.94688797,0,2.282649582,26.26033424,15.97286894,2022
2,to,17,0.482175717,1.922582537,1.493360996,0,6.753870253,17.76481624,3.89811925,2016
2,to,17,0.829429,2.039947,2.757291,0,11.567172,4.640319,5.626667,2002
2,to,17,1.322603,1.389854,1.3786455,0,11.499921,18.79651962,4.0911025,2010
2,to,18,0.059101524,0.377049457,5.857443738,1.587521726,4.59661123,24.81470024,6.293594719,2022
2,to,18,0.531913714,2.639346196,4.393082804,3.277941299,1.019570862,12.97891799,7.564342714,2016
2,to,18,1.0199735,2.3874105,8.137371,6.4000535,1.9614875,21.11821361,11.544755,2010
2,to,18,11.253334,11.813759,8.137371,8.765047,17.687013,33.916921,31.204464,2002
2,to,19,0.019700508,0.377049457,7.321804673,3.511126289,26.48139668,35.13799124,7.718554637,2022
2,to,19,0.0560425,2.7236655,16.274742,4.281647,1.9614875,21.41795279,19.05445,2010
2,to,19,0.374309651,5.655741849,7.321804673,38.38600379,0,15.11235666,13.35185617,2016
2,to,19,2.846959,5.626667,9.504808,7.307942,0,17.373175,17.978434,2002
2,to,20,0.0336255,0,1.367437,0,1.255352,31.91794426,1.4010625,2010
2,to,20,0.039597531,0,1.471664526,0,1.252482624,32.49186648,1.511262057,2022
2,to,20,0.178188889,0,1.471664526,0,1.196579692,11.21166741,1.649853415,2016
2,to,20,2.891793,2.533121,0,0.941514,0.717344,30.419869,5.424914,2002
2,to,21,0.019798765,1.13114837,2.928721869,0,3.845904457,22.96147407,4.079669004,2022
2,to,21,0.022417,0.336255,4.079894,0,0,13.06203152,4.438566,2010
2,to,21,0.177501086,1.13114837,0,1.514671116,1.888880894,35.33856298,1.308649456,2016
2,to,21,0.807012,0.22417,0,2.600372,0,11.141249,1.031182,2002
2,to,22,0.079195062,5.305020199,4.414993577,0,13.40469528,28.22182174,9.799208837,2022
2,to,22,0.316780247,0.757860028,0,1.595439589,9.368093998,17.59286507,1.074640276,2016
2,to,22,0.3922975,1.7149005,5.447331,18.673361,6.299177,22.96545818,7.554529,2010
2,to,22,7.890784,20.444304,13.629536,21.609988,0,19.749377,41.964624,2002
2,to,23,0.022417,1.703692,2.712457,1.6700665,0,20.1860309,4.438566,2010
2,to,23,0.394010159,0.754098913,2.928721869,0,1.322452638,6.661410165,4.076830941,2016
2,to,23,0.413710667,9.049186958,7.321804673,1.206558261,0,21.77693424,16.7847023,2022
2,to,23,6.254343,15.24356,5.424914,0,0,18.516442,26.922817,2002
2,to,24,0.067251,3.407384,5.424914,1.6700665,0,28.09852916,8.899549,2010
2,to,24,0.118203048,4.147544023,2.928721869,1.359427816,0,18.28066975,7.194468939,2016
2,to,24,0.374309651,2.639346196,1.464360935,1.068785172,0,19.85685082,4.478016782,2022
2,to,24,2.219283,2.084781,2.712457,2.600372,1.255352,15.086641,7.016521,2002
2,to,25,0.059101524,0,1.464360935,4.685328749,0,24.64591648,1.523462458,2022
2,to,25,0.1232935,2.3874105,6.7811425,17.1153795,0,16.06534259,9.2918465,2010
2,to,25,0.315208127,2.26229674,4.393082804,10.73801123,21.67846811,14.68247874,6.97058767,2016
2,to,25,1.636441,1.277769,8.137371,13.876123,1.950279,8.854715,11.051581,2002
2,to,26,0,1.031182,6.8035595,6.7138915,0,13.35951936,7.8347415,2010
2,to,26,0.157604064,1.13114837,10.27243732,3.122697999,0,39.58632198,11.56118975,2016
2,to,26,0.296686709,1.136790043,2.93602546,3.771016434,0,19.40468716,4.369502212,2022
2,to,26,2.443453,3.922975,9.527225,8.07012,0,14.503799,15.893653,2002
2,to,27,0.039401016,0,4.393082804,2.510183926,3.620457585,35.94355948,4.43248382,2022
2,to,27,0.118203048,4.147544023,7.321804673,3.630385548,2.209856906,15.91159007,11.58755174,2016
2,to,27,0.2802125,6.142258,40.686855,8.563294,1.9614875,33.03634055,47.1093255,2010
2,to,27,2.152032,2.331368,16.274742,11.791342,0,15.378062,20.758142,2002
2,to,28,0.019700508,1.508197826,1.464360935,0,0,39.93339172,2.992259269,2022
2,to,28,0.059101524,0.754098913,10.25052654,2.858364813,0,10.17679299,11.06372698,2016
2,to,28,0.112085,3.071129,12.2060565,2.6115805,1.255352,40.6463442,15.3892705,2010
2,to,28,3.721222,13.22603,9.504808,2.600372,1.255352,34.679099,26.45206,2002
2,to,29,0.059101524,6.045955209,14.70934167,0,15.64050023,29.06562665,20.8143984,2016
2,to,29,0.177697601,0.754098913,0,14.28769553,0,21.17193774,0.931796515,2022
2,to,29,0.179336,0.313838,8.159788,0,0,13.382949,8.652962,2002
2,to,29,0.627676,11.275751,12.217265,23.4818075,0,24.1702384,24.120692,2010
2,to,30,0,0,0,0,3.714393782,15.17921391,0,2022
2,to,30,0.0560425,2.734874,1.367437,0,13.920957,15.14542843,4.1583535,2010
2,to,30,0.118792593,3.031440113,1.471664526,0,6.284206823,26.02469323,4.621897232,2016
2,to,30,0.201753,0.336255,2.734874,0,8.899549,16.36441,3.272882,2002
2,to,31,0.118203048,1.885247283,2.928721869,20.22028823,0,16.73310924,4.9321722,2022
2,to,31,0.118203048,3.770494566,7.321804673,18.97639553,0,26.02469323,11.21050229,2016
2,to,31,0.2353785,4.4273575,9.4935995,8.451209,0,14.18983068,14.1563355,2010
2,to,31,4.102311,15.176309,6.792351,25.577797,0,15.01939,26.070971,2002
2,to,32,0,1.0199735,2.712457,7.7226565,10.177318,34.4151173,3.7324305,2010
2,to,32,0.039401016,0.377049457,1.464360935,6.200832724,4.228694459,47.26348822,1.880811407,2022
2,to,32,0.157604064,6.409840762,2.928721869,0,1.454619231,15.17921391,9.496166695,2016
2,to,32,8.944383,14.055459,6.792351,20.668474,1.255352,31.137213,29.792193,2002
2,to,33,0,0.336255,1.367437,17.642179,16.5997885,17.38779064,1.703692,2010
2,to,33,0.039499273,0,0,0,8.025187006,24.04091998,0.039499273,2016
2,to,33,0.039597531,0,0,0,0,24.45167957,0.039597531,2022
2,to,33,1.255352,1.815777,0,29.119683,3.833307,12.755273,3.071129,2002
2,to,34,0.157604064,1.508197826,4.393082804,0,1.866981911,30.54632991,6.058884694,2022
2,to,34,0.3250465,1.0199735,5.424914,1.6700665,0,84.40885561,6.769934,2010
2,to,34,2.600467048,6.409840762,8.786165607,0,2.927332698,13.95010257,17.79647342,2016
2,to,34,2.69004,5.918088,2.712457,7.106189,11.903427,16.745499,11.320585,2002
2,to,35,0,0.67251,4.0686855,0,0,25.30918405,4.7411955,2010
2,to,35,0.059101524,0,2.928721869,3.273154591,0,20.8280354,2.987823393,2022
2,to,35,0.433411175,4.524593479,2.928721869,0,0,22.29278774,7.886726523,2016
2,to,35,8.204622,13.181196,6.792351,4.70757,0,31.047545,28.178169,2002
2,to,36,0.09850254,1.885247283,4.393082804,5.511967281,12.42775884,25.76676648,6.376832626,2022
2,to,36,0.1681275,4.774821,10.849828,3.7548475,0,21.42219438,15.7927765,2010
2,to,36,0.236406095,6.032791306,2.928721869,0,0,20.80574966,9.19791927,2016
2,to,36,1.031182,0.381089,4.079894,10.446322,0,14.481382,5.492165,2002
3,to,1,0.019798765,0.757860028,4.414993577,0,0,12.67641975,5.192652371,2016
3,to,1,0.059396296,0.378930014,0,0,0,39.18189721,0.438326311,2022
3,to,1,0.089668,0.3474635,2.734874,0,0,19.80174716,3.1720055,2010
3,to,1,0.44834,5.223161,13.629536,0,0,11.455087,19.301037,2002
3,to,2,0,0,1.471664526,0,0,27.94477665,1.471664526,2022
3,to,2,0.019700508,5.661383522,5.857443738,0,0,18.43350257,11.53852777,2016
3,to,2,0.0560425,4.102311,8.1709965,0,1.255352,22.24340819,12.32935,2010
3,to,2,0.538008,1.905445,23.156761,0,0,14.548633,25.600214,2002
3,to,3,0,3.016395653,2.928721869,23.4840492,0,43.7067013,5.945117522,2022
3,to,3,0.039401016,3.016395653,11.71488748,0,0,12.18285199,14.77068415,2016
3,to,3,0.246587,3.071129,14.9185135,19.6485005,0,39.18609456,18.2362295,2010
3,to,3,3.317716,15.221143,16.274742,1.883028,0,24.456947,34.813601,2002
3,to,4,0.089668,2.4322445,2.757291,1.9839045,0,15.67022496,5.2792035,2010
3,to,4,0.120543929,1.538066029,0,1.074115805,5.885346926,34.73039907,1.658609959,2016
3,to,4,0.160725239,4.229681581,11.94688797,8.454257712,1.014510925,46.27635271,16.33729479,2022
3,to,4,0.381089,0,5.536999,4.797238,0,13.158779,5.918088,2002
3,to,5,0.020090655,2.691615552,1.493360996,0,0.704521476,27.75053973,4.205067202,2022
3,to,5,0.100453274,8.074846655,7.46680498,0,0,35.25258739,15.64210491,2016
3,to,5,0.2802125,9.034051,1.3786455,0,0,20.53412333,10.692909,2010
3,to,5,0.762178,2.555538,2.757291,0,0,14.996973,6.075007,2002
3,to,6,0,0,0,1.003029835,0,25.59481531,0,2022
3,to,6,0.2353785,2.4322445,2.7684995,6.814768,1.995113,30.95003009,5.4361225,2010
3,to,6,0.321450478,3.845165074,1.493360996,0,1.136003337,20.78346391,5.659976548,2016
3,to,6,1.681275,2.622789,6.904436,11.275751,4.147145,18.561276,11.2085,2002
3,to,7,0.019700508,0.377520474,11.72403402,0,0,13.56162874,12.121255,2022
3,to,7,0.078875863,2.640759249,1.466190243,0,0,32.33903365,4.185825355,2016
3,to,7,0.112085,1.0199735,4.0686855,0,0,16.90219835,5.200744,2010
3,to,7,0.179336,13.965791,5.424914,0,0,15.960904,19.570041,2002
3,to,8,0.019798765,2.652510099,33.84828409,0,8.304742599,30.70549756,36.52059296,2022
3,to,8,0.112085,3.4185925,12.2733075,9.1125105,0,15.17379515,15.803985,2010
3,to,8,0.118792593,4.54716017,7.358322628,1.142296984,0,15.88930433,12.02427539,2016
3,to,8,2.264117,3.36255,8.182205,1.681275,0,52.635116,13.808872,2002
3,to,9,0,0.757860028,0,0,15.34291214,66.95472269,0.757860028,2022
3,to,9,0.059396296,0.757860028,4.414993577,0,0,25.8718604,5.232249902,2016
3,to,9,0.089668,0,4.0911025,0.941514,0,34.55650191,4.1807705,2010
3,to,9,0.739761,5.223161,8.182205,0,45.304757,44.811583,14.145127,2002
3,to,10,0.079195062,1.894650071,2.943329051,0,0,13.88641274,4.917174184,2022
3,to,10,0.098993827,4.54716017,1.471664526,0,0,13.99150666,6.117818523,2016
3,to,10,0.291421,3.766056,1.367437,0,0,16.15039849,5.424914,2010
3,to,10,4.03506,3.878141,4.079894,0,0,16.341993,11.993095,2002
3,to,11,0,0.377049457,2.928721869,0,1.662309592,23.99318108,3.305771326,2016
3,to,11,0,1.0199735,5.424914,1.6700665,0,29.18789291,6.4448875,2010
3,to,11,0.059101524,0.754098913,13.17924841,0,5.009930496,48.31748097,13.99244885,2022
3,to,11,0.112085,1.098433,14.929722,0,0,12.822524,16.14024,2002
3,to,12,0,0.378930014,2.943329051,0,0,14.01379241,3.322259066,2016
3,to,12,0,0.757860028,0,0,1.252482624,64.90725961,0.757860028,2022
3,to,12,0.0560425,1.0199735,0,2.959044,0,47.53695029,1.076016,2010
3,to,12,5.111076,32.168395,8.182205,0,0,33.916921,45.461676,2002
3,to,13,0,0,2.943329051,1.068785172,5.263558227,17.55146099,2.943329051,2022
3,to,13,0,0,8.829987154,0,6.895477317,12.3739215,8.829987154,2016
3,to,13,0,0.6837185,5.447331,7.2294825,1.255352,8.205225047,6.1310495,2010
3,to,13,0.291421,13.405366,16.36441,1.681275,0,17.328341,30.061197,2002
3,to,14,0,0,5.973443984,0,0,37.56114464,5.973443984,2022
3,to,14,0.0336255,2.084781,15.221143,0,0,31.28790295,17.3395495,2010
3,to,14,0.220997204,1.922582537,10.45352697,0,1.812570421,16.06125549,12.59710671,2016
3,to,14,0.717344,7.330359,40.104013,0,0,16.835167,48.151716,2002
3,to,15,0,0,0,0,0,54.78782163,0,2022
3,to,15,0.022417,0.6837185,4.0911025,1.681275,0,28.7185569,4.797238,2010
3,to,15,0.059396296,0,2.943329051,1.678305945,0,11.83578225,3.002725348,2016
3,to,15,0.717344,8.51846,13.629536,1.681275,0,22.820506,22.86534,2002
3,to,16,0.039597531,1.515720057,2.943329051,0.939361968,0,14.72705024,4.498646639,2022
3,to,16,0.118792593,1.894650071,5.886658103,1.850332305,0,17.07384416,7.900100766,2016
3,to,16,0.1232935,1.7149005,6.814768,0,0,17.35748156,8.652962,2010
3,to,16,1.210518,26.765898,13.629536,1.681275,0,27.214238,41.605952,2002
3,to,17,0,3.460648566,14.93360996,0,0,17.05472582,18.39425853,2022
3,to,17,0.020090655,1.153549522,1.493360996,0,1.464059702,17.26808108,2.667001173,2016
3,to,17,0.1232935,0.3474635,0,0,2.869376,22.15395984,0.470757,2010
3,to,17,4.393732,20.556389,4.147145,3.833307,0,21.52032,29.097266,2002
3,to,18,0.1008765,0,1.367437,0.941514,0,9.222475401,1.4683135,2010
3,to,18,0.138591358,0.378930014,0,0,11.14054242,20.95541507,0.517521372,2016
3,to,18,0.237585185,2.652510099,0,0,18.5179556,24.2351569,2.890095285,2022
3,to,18,0.986348,2.936627,0,0.941514,17.70943,11.410253,3.922975,2002
3,to,19,0,0,0,1.003029835,0,20.00968365,0,2022
3,to,19,0,0,2.712457,0,0,3.698805,2.712457,2002
3,to,19,0.022417,0.6837185,10.849828,0,0,7.14603127,11.5559635,2010
3,to,19,0.039401016,1.885247283,13.17924841,0,0,32.0811069,15.10389671,2016
3,to,20,0.04018131,0.769033015,4.480082988,5.84155363,1.077000393,22.40104907,5.289297313,2016
3,to,20,0.1008765,0.3474635,1.3786455,3.115963,0,13.37761501,1.8269855,2010
3,to,20,0.321450478,7.690330147,0,3.757447872,2.266993549,5.929033997,8.011780625,2022
3,to,20,0.515591,1.883028,5.536999,4.371315,1.434688,5.82842,7.935618,2002
3,to,21,0,2.691615552,0,9.534875651,0.856722738,20.52553716,2.691615552,2016
3,to,21,0.060271965,1.153549522,1.493360996,5.599641065,0,22.72583307,2.707182483,2022
3,to,21,0.089668,0.3474635,2.7684995,0,0,23.00574022,3.205631,2010
3,to,21,0.336255,0.650093,5.536999,0,0,18.068102,6.523347,2002
3,to,22,0,0,1.471664526,0,1.931954448,22.77040457,1.471664526,2022
3,to,22,0.019798765,0.757860028,1.471664526,2.64857657,0,29.2789819,2.249323319,2016
3,to,22,0.156919,1.367437,2.7236655,2.959044,0,26.70002337,4.2480215,2010
3,to,22,8.137371,31.495885,4.079894,4.304064,0,24.367279,43.71315,2002
3,to,23,0,1.13114837,0,0,0,17.37950982,1.13114837,2022
3,to,23,0,1.508197826,0,0,0,21.40757874,1.508197826,2016
3,to,23,0.2129615,2.7236655,0,0,0,29.24043987,2.936627,2010
3,to,23,1.591607,12.374184,5.424914,0,0,18.023268,19.390705,2002
3,to,24,0,0,4.414993577,1.068785172,0,19.66578132,4.414993577,2022
3,to,24,0.019798765,3.410370128,2.943329051,2.018162899,0,16.44972933,6.373497944,2016
3,to,24,0.022417,0.3474635,5.447331,11.118832,0,28.40777783,5.8172115,2010
3,to,24,1.434688,7.195857,6.814768,0.941514,0,15.848819,15.445313,2002
3,to,25,0,0.384516507,7.46680498,0,0,23.97723015,7.851321488,2022
3,to,25,0.100453274,3.076132059,4.480082988,0,0,17.07384416,7.656668321,2016
3,to,25,0.112085,2.084781,5.5257905,0,0,27.34233685,7.7226565,2010
3,to,25,0.986348,6.478513,6.904436,11.612006,0.717344,27.102153,14.369297,2002
3,to,26,0.067251,3.766056,5.4585395,24.075858,0,26.987597,9.2918465,2010
3,to,26,0.079195062,0.757860028,2.943329051,2.020671967,12.50134219,23.69701765,3.780384142,2022
3,to,26,0.079195062,1.894650071,5.886658103,1.514671116,13.55100933,18.97164183,7.860503235,2016
3,to,26,0.605259,5.492165,10.894662,22.035911,0,12.127597,16.992086,2002
3,to,27,0,0,0,1.003029835,0,20.5923944,0,2022
3,to,27,0.019700508,1.508197826,5.857443738,0,0.909432034,20.91084358,7.385342073,2016
3,to,27,0.1457105,3.071129,2.712457,1.4234795,0,20.71404996,5.9292965,2010
3,to,27,0.470757,2.264117,5.424914,0.941514,0,12.217265,8.159788,2002
3,to,28,0,0.769033015,0,0,0,20.22620632,0.769033015,2022
3,to,28,0.08036262,1.922582537,0,0,0.756024381,12.41849299,2.002945156,2016
3,to,28,0.089668,2.779708,1.3786455,2.6564145,0,34.56192067,4.2480215,2010
3,to,28,1.770943,9.975565,8.29429,1.905445,1.277769,22.417,20.040798,2002
3,to,29,0.022417,0,0,0,1.076016,20.53923673,0.022417,2010
3,to,29,0.138591358,0.757860028,5.886658103,12.1677181,1.888880894,23.41363774,6.783109489,2016
3,to,29,0.316780247,4.54716017,0,3.612368635,7.98535953,26.2412159,4.863940417,2022
3,to,29,1.860611,2.174449,0,0,18.650944,24.165526,4.03506,2002
